"x"
1.36167687084802
1.49967958467286
1.62679177593849
1.74230425937283
1.84550784970382
1.94109332961151
2.03348536354759
2.11963013675251
2.19841244154091
2.27163182590939
2.34108783785455
2.408580025373
2.47590793646133
2.54487111911615
2.58323670550358
2.62241722880206
2.72920647818828
2.8862693177434
3.0646800093391
3.23551281484706
3.36984199613896
3.46932277422459
3.5540758255277
3.62287359504094
3.67448852775696
3.68797144455231
3.66370884016271
3.63247667036953
3.62505089095414
3.63804610668928
3.65025902511871
3.66573875618034
3.68189007841288
3.6977239094247
3.71412087397143
3.7305232975082
3.75123204962668
3.79189679096189
3.83713864409206
3.87369136217561
3.91431996772086
3.95582942725909
3.99502470732159
4.05252299425546
4.10017381868957
4.10821220387554
4.10096498962623
4.08322338373748
4.05977859400509
4.03542182822489
3.98197018311458
3.89434984291908
3.81201564672508
3.77442243361925
3.77436803505057
3.78440341782328
3.82729711567656
3.90274476855697
3.98522157789511
4.04920274512152
4.10636034611763
4.17074502613171
4.22039984064461
4.26377288680892
4.31269756162769
4.35029487035749
4.36388075258641
4.35943273008335
4.34806418137614
4.34088848499259
4.33171202408998
4.31169203594354
4.28796818025793
4.26768011673785
4.24980372141623
4.22948461666443
4.20811708169476
4.18709539571954
4.1678138379511
4.15166668760176
4.14004822388384
4.11921959892601
4.08865311039731
4.06955975582058
4.06564772152488
4.06642667206117
4.0718098222851
4.08171038705234
4.09604158121854
4.11471661963937
4.13764871717047
4.16544045446222
4.19759283469591
4.23236670652354
4.26802291859713
4.30053301798904
4.32979106115031
4.35994166080103
4.39512942966127
4.43949898045111
4.50101747578917
4.57838076036502
4.66182647000522
4.74159224053632
4.80791570778487
4.87674237230727
4.95422571329167
5.0159153345122
5.06745753039814
5.12057277846732
5.15992195712677
5.18043405402978
5.19044325402426
5.19471823130917
5.19802766008345
5.19047173081113
5.17051961296633
5.15549344926315
5.14385626333873
5.12493918957326
5.10236653679545
5.07976261383398
5.05154134012536
5.01337124499939
4.97075855212471
4.92920948516994
4.89423026780369
4.87132712369459
4.85599493750264
4.84145945783746
4.82982320429215
4.8231886964598
4.81852670428905
4.81420522345759
4.81442261215206
4.84057863317623
4.87012821202437
4.89051210745112
4.92375822181895
4.96002837276192
4.98948437791412
5.00228805490962
4.99139722438059
4.96310941538669
4.92759600820321
4.89502838310545
4.87557792036872
4.86984228980064
4.8674831282976
4.86226776676805
4.87014021636803
4.8967444997466
4.92039796505173
4.91941796043136
4.90480705769646
4.89207128403104
4.86628317064262
4.81251524873876
4.71715515197263
4.60711983850775
4.46765790550964
4.29165702912042
4.13644234577809
3.97351267423608
3.81278827006605
3.69012131427706
3.57084536197627
3.46413976597615
3.39198477329764
3.32475758992426
3.25173613301825
3.1986732518749
3.1520561359501
3.09837197469977
3.0241079575798
2.9157512740461
2.75989115480287
2.57099420440623
2.37736367308998
2.20730281108794
2.01550474065938
1.82669788400856
1.67250201360777
1.50459288052695
1.33641065281376
1.18139549851585
1.05298758568088
0.964627082356502
0.917097324650057
0.897702381584317
0.899663520580102
0.916202009058229
0.940539114439518
0.99354811838884
1.0600508172439
1.12712207972741
1.21801332772436
1.32613343040818
1.44489125695232
1.56769567653022
1.68795555831533
1.81597817857412
1.96357965657853
2.12643212601021
2.30020772055079
2.48057857388191
2.66321681968521
2.84379459164234
3.01798402343493
3.18145724874461
3.32988640125305
3.48522667943609
3.6526819165396
3.80279719840017
3.93572436594972
4.06961734065557
4.20202432915744
4.33049353809505
4.45257317410811
4.56581144383637
4.66775655391953
4.75149244470125
4.82168011335512
4.89323335176578
4.96287399926956
5.02047693143689
5.07068549450346
5.11814303470499
5.16749289827719
5.21104649748286
5.24213619614797
5.26693676785301
5.29162298617847
5.32236962470486
5.35717480603689
5.38997714396468
5.42086214884675
5.44991533104167
5.47722220090798
5.50286826880421
5.52693904508891
5.55143021821008
5.57553826188172
5.59514986436139
5.60768687126152
5.61429580887381
5.61645038647467
5.61562431334053
5.61329129874779
5.61092505197288
5.60999928229222
5.61198769898221
5.61408765680212
5.61317714345313
5.61025081762457
5.60630333800577
5.60232936328606
5.59932355215475
5.59828056330118
5.60573297466748
5.62131796045893
5.63568707375955
5.63949186765339
5.63926315737753
5.64563115986691
5.65539653075228
5.6653599256644
5.67232200023403
5.67308341009192
5.66444481086883
5.64320685819552
5.61648512548209
5.58327079443832
5.53790128418372
5.4848989274331
5.4241551626597
5.35556142833678
5.27900916293759
5.19438980493539
5.09727936589824
4.9879992857804
4.87355914563439
4.7609685265127
4.63994597162934
4.50699296123294
4.37929348192803
4.24202857650061
4.08299642249805
3.92330670866687
3.78406912375362
3.68639335650482
3.64256428062756
3.60452287926924
3.56458070567463
3.54848958550863
3.53700378030841
3.51087755161113
3.48929585803122
3.48464455247596
3.46747923792175
3.42648028967392
3.37359682649281
3.31428756653739
3.25401122796663
3.19822652893951
3.152392187615
3.12196692215206
3.07525161867353
3.0099442024331
2.97559895028604
2.98656946844746
3.01121984663531
3.03012008695913
3.0462056141819
3.0739136626448
3.11106694882457
3.15548818919796
3.20500010024171
3.25742539843256
3.31058680024728
3.36230702216259
3.41040878065524
3.45271479220199
3.48704777327958
3.51123044036475
3.52308550993425
3.53330590755127
3.54838732552503
3.55985663045141
3.55924068892623
3.53806636754534
3.49212715032608
3.42813313756862
3.35398612029308
3.27758788951958
3.20684023626824
3.13306425135942
3.04840308254633
2.96199160624837
2.88296469888495
2.80176238194072
2.70899407700509
2.61404876065461
2.5263154094658
2.41661891209381
2.28091343054165
2.16628185140761
2.08292005125776
2.00844629180773
1.94107703738022
1.8790287522979
1.82051790088347
1.7637609474596
1.70697435634899
1.64837459187432
1.58617811835827
1.50473478592324
1.40157438565
1.29468329329878
1.2020478846298
1.14165453540332
1.08770461597929
1.01693952220275
0.951155668061498
0.912149467543333
0.912384487375919
0.934834943316542
0.957063222897439
0.987473111889722
1.04489823172264
1.12254572341564
1.21362272798816
1.31133638645965
1.40889383984956
1.49950222917733
1.5763686954624
1.65626455591391
1.75257523855009
1.85342905060405
1.9469542993089
2.02127929189773
2.08390899925526
2.14120301733253
2.18150865666283
2.20696447939927
2.22466760780411
2.24171516413961
2.26520427066805
2.29674810672787
2.32879578955852
2.35469834827378
2.37446228244301
2.39109484923051
2.40244821414251
2.40637454268526
